itemidx,orginidx
74706,12846
78009,12847
78335,12848
80210,12849
80491,12850
81733,12851
82747,12852
83531,12853
84223,12854
84448,12855
86453,12856
87207,12857
87413,12858
87992,12859
88305,12860
89246,12861
89315,12862
90474,12863
95007,12864
95058,12865
96098,12866
97153,12867
98277,12868
100289,12869
100515,12870
102286,12871
105353,12872
105453,12873
106158,12874
106648,12875
107466,12876
108050,12877
108899,12878
4303,12879
60551,12880
74337,12881
7351,12882
34411,12883
65709,12884
3592,12885
6402,12886
27009,12887
33090,12888
57655,12889
72102,12890
72360,12891
75389,12892
80374,12893
85679,12894
87063,12895
87697,12896
87721,12897
91660,12898
91694,12899
92046,12900
99994,12901
100882,12902
102826,12903
105801,12904
107653,12905
110455,12906
111764,12907
115111,12908
115967,12909
572,12910
2703,12911
3131,12912
3800,12913
4527,12914
4747,12915
6589,12916
3215,12917
6139,12918
7049,12919
32389,12920
54908,12921
55402,12922
56432,12923
90561,12924
85992,12925
721,12926
1557,12927
1559,12928
1561,12929
84696,12930
652,12931
878,12932
59709,12933
89840,12934
31026,12935
4463,12936
4490,12937
4588,12938
4739,12939
5141,12940
8830,12941
102912,12942
44511,12943
8929,12944
33081,12945
71556,12946
3490,12947
77189,12948
33393,12949
2838,12950
93320,12951
60135,12952
66943,12953
25934,12954
3876,12955
69919,12956
5837,12957
73168,12958
72815,12959
105531,12960
4556,12961
100165,12962
105351,12963
3595,12964
34032,12965
26914,12966
6924,12967
6925,12968
7180,12969
8455,12970
8773,12971
32974,12972
56372,12973
57946,12974
60484,12975
86593,12976
99047,12977
101577,12978
84015,12979
6085,12980
6769,12981
30954,12982
46604,12983
114074,12984
106210,12985
120134,12986
5639,12987
4287,12988
49528,12989
77891,12990
90071,12991
117308,12992
68482,12993
3043,12994
4666,12995
26372,12996
73208,12997
121135,12998
57690,12999
5922,13000
8043,13001
57183,13002
60421,13003
83266,13004
85295,13005
31349,13006
31847,13007
48177,13008
70802,13009
43838,13010
5492,13011
26741,13012
79872,13013
79874,13014
45969,13015
33,13016
5793,13017
8759,13018
97742,13019
87843,13020
2480,13021
90522,13022
5710,13023
8425,13024
8007,13025
5815,13026
7262,13027
7345,13028
7477,13029
27524,13030
31424,13031
36531,13032
43589,13033
44800,13034
47384,13035
50440,13036
54738,13037
61210,13038
61948,13039
62299,13040
66066,13041
66639,13042
66866,13043
67867,13044
67898,13045
70229,13046
70607,13047
73511,13048
77339,13049
78467,13050
79868,13051
81164,13052
83923,13053
84732,13054
84942,13055
88248,13056
89002,13057
92938,13058
96510,13059
99191,13060
102880,13061
104379,13062
105053,13063
6136,13064
25831,13065
25987,13066
26418,13067
26493,13068
26498,13069
42783,13070
65357,13071
71966,13072
72852,13073
72883,13074
78095,13075
78993,13076
81736,13077
82302,13078
89021,13079
26775,13080
103022,13081
116024,13082
47047,13083
27315,13084
40738,13085
55061,13086
72039,13087
72624,13088
79916,13089
81359,13090
82030,13091
86541,13092
88339,13093
95746,13094
96218,13095
96428,13096
96771,13097
1709,13098
2317,13099
4892,13100
53988,13101
74355,13102
79230,13103
81639,13104
94815,13105
101770,13106
108571,13107
116817,13108
116985,13109
96941,13110
69945,13111
73876,13112
3389,13113
26480,13114
90460,13115
98369,13116
87115,13117
73718,13118
106240,13119
109569,13120
110826,13121
113071,13122
113394,13123
115381,13124
5979,13125
6741,13126
7958,13127
7994,13128
8789,13129
60745,13130
6114,13131
103210,13132
106873,13133
117192,13134
117922,13135
44671,13136
80111,13137
113474,13138
83760,13139
100426,13140
847,13141
6675,13142
7880,13143
8691,13144
3413,13145
4070,13146
4358,13147
4449,13148
4997,13149
5750,13150
6317,13151
8678,13152
8683,13153
26117,13154
46430,13155
54783,13156
63237,13157
4375,13158
7350,13159
104636,13160
90254,13161
3116,13162
4150,13163
4172,13164
6292,13165
6376,13166
6861,13167
7461,13168
31004,13169
31680,13170
36683,13171
44161,13172
52561,13173
54116,13174
61586,13175
62420,13176
65894,13177
76217,13178
76716,13179
84137,13180
86624,13181
88991,13182
90574,13183
94672,13184
74820,13185
97984,13186
128429,13187
2592,13188
3279,13189
4076,13190
4162,13191
4758,13192
4759,13193
4959,13194
623,13195
52427,13196
63181,13197
8258,13198
104076,13199
57949,13200
53967,13201
64942,13202
43926,13203
77206,13204
85261,13205
117867,13206
128671,13207
54406,13208
104331,13209
59947,13210
5113,13211
81629,13212
59910,13213
69516,13214
70708,13215
93939,13216
105423,13217
30800,13218
31584,13219
51773,13220
94041,13221
54239,13222
7423,13223
2955,13224
79029,13225
83478,13226
26544,13227
983,13228
96002,13229
90870,13230
99180,13231
82452,13232
54220,13233
7447,13234
7571,13235
8687,13236
79725,13237
99214,13238
6830,13239
2954,13240
139,13241
26497,13242
9019,13243
44392,13244
39529,13245
82066,13246
401,13247
91537,13248
96644,13249
584,13250
32535,13251
70968,13252
106057,13253
5097,13254
5591,13255
5775,13256
6048,13257
6507,13258
7403,13259
7407,13260
7828,13261
8867,13262
33134,13263
42736,13264
44844,13265
111800,13266
59362,13267
102941,13268
106785,13269
110678,13270
73401,13271
31594,13272
26123,13273
3940,13274
3942,13275
4839,13276
4943,13277
5925,13278
1548,13279
7775,13280
7521,13281
76158,13282
106163,13283
5345,13284
65435,13285
2680,13286
6342,13287
7824,13288
67748,13289
25972,13290
47728,13291
78168,13292
88272,13293
31856,13294
90268,13295
99537,13296
5179,13297
65840,13298
33930,13299
7413,13300
83302,13301
109399,13302
3323,13303
27212,13304
27713,13305
25994,13306
32777,13307
39777,13308
50949,13309
64990,13310
82196,13311
26236,13312
33245,13313
48649,13314
79333,13315
98043,13316
102602,13317
103593,13318
104780,13319
107408,13320
99968,13321
51044,13322
106471,13323
106473,13324
5448,13325
8924,13326
7814,13327
26197,13328
27760,13329
79830,13330
98253,13331
5733,13332
6071,13333
7224,13334
44628,13335
48198,13336
99143,13337
72601,13338
49098,13339
78539,13340
90899,13341
110897,13342
6408,13343
61100,13344
113703,13345
34292,13346
103411,13347
31049,13348
86955,13349
71141,13350
5559,13351
6704,13352
25775,13353
27624,13354
33567,13355
34051,13356
37744,13357
51455,13358
52672,13359
61048,13360
69495,13361
73049,13362
73668,13363
78986,13364
80100,13365
91261,13366
92533,13367
94005,13368
97302,13369
99602,13370
102267,13371
103602,13372
104312,13373
104728,13374
109155,13375
5554,13376
71448,13377
91306,13378
6626,13379
7145,13380
7186,13381
25991,13382
32116,13383
32659,13384
33966,13385
34364,13386
40342,13387
101243,13388
107537,13389
110348,13390
6546,13391
94941,13392
3850,13393
5116,13394
127,13395
55110,13396
4346,13397
8617,13398
2534,13399
25915,13400
25920,13401
26274,13402
51060,13403
68653,13404
70670,13405
83833,13406
57754,13407
6845,13408
8525,13409
97132,13410
102905,13411
103871,13412
114046,13413
27075,13414
43567,13415
62115,13416
88979,13417
96801,13418
98532,13419
99957,13420
112727,13421
119218,13422
3294,13423
91688,13424
8891,13425
69131,13426
773,13427
789,13428
30723,13429
27811,13430
43292,13431
60885,13432
71160,13433
96018,13434
96516,13435
96532,13436
97124,13437
104177,13438
109921,13439
113513,13440
113855,13441
130466,13442
8774,13443
72327,13444
35636,13445
48700,13446
70682,13447
101964,13448
6113,13449
55199,13450
99523,13451
100003,13452
45987,13453
59485,13454
84498,13455
95026,13456
99741,13457
27340,13458
3226,13459
42556,13460
26066,13461
65721,13462
78142,13463
91937,13464
98054,13465
102781,13466
103366,13467
104274,13468
105133,13469
109366,13470
110562,13471
31892,13472
83525,13473
31647,13474
52265,13475
53498,13476
55294,13477
57393,13478
59814,13479
72505,13480
72574,13481
73730,13482
74738,13483
76860,13484
77774,13485
77780,13486
78829,13487
82842,13488
86606,13489
88699,13490
90662,13491
68597,13492
65091,13493
52078,13494
95157,13495
1528,13496
5557,13497
4099,13498
2254,13499
3573,13500
6087,13501
33629,13502
6098,13503
26985,13504
30659,13505
74733,13506
73874,13507
115471,13508
34004,13509
104361,13510
129344,13511
25899,13512
7739,13513
4193,13514
27667,13515
27798,13516
49591,13517
70133,13518
78122,13519
79045,13520
80162,13521
80596,13522
81903,13523
85728,13524
93892,13525
96347,13526
104520,13527
108151,13528
113534,13529
114455,13530
121113,13531
123621,13532
53131,13533
66762,13534
69372,13535
78245,13536
102854,13537
26744,13538
107352,13539
43267,13540
76729,13541
79929,13542
89356,13543
101498,13544
126599,13545
8628,13546
8913,13547
82722,13548
96407,13549
43923,13550
70661,13551
87499,13552
105357,13553
119171,13554
121155,13555
122104,13556
128089,13557
6605,13558
50572,13559
5535,13560
52227,13561
63312,13562
85985,13563
83158,13564
100562,13565
41691,13566
103203,13567
26206,13568
58287,13569
52443,13570
7401,13571
7931,13572
3938,13573
47860,13574
5813,13575
64234,13576
66789,13577
83605,13578
85572,13579
88194,13580
6024,13581
6700,13582
82564,13583
1462,13584
32149,13585
50858,13586
98358,13587
104074,13588
114246,13589
5130,13590
5394,13591
6084,13592
6854,13593
6895,13594
7221,13595
8486,13596
26034,13597
26728,13598
27135,13599
33972,13600
39075,13601
42602,13602
49644,13603
54505,13604
57811,13605
69374,13606
33760,13607
7363,13608
107601,13609
115969,13610
6255,13611
93700,13612
95069,13613
98193,13614
1820,13615
45691,13616
56515,13617
74148,13618
106220,13619
32966,13620
59988,13621
87930,13622
118924,13623
7140,13624
36545,13625
27887,13626
91056,13627
62198,13628
5280,13629
94810,13630
3833,13631
80146,13632
6835,13633
34666,13634
72844,13635
91617,13636
92118,13637
7353,13638
78054,13639
100356,13640
109941,13641
109945,13642
109947,13643
116779,13644
81930,13645
5201,13646
5495,13647
8630,13648
4569,13649
97177,13650
71876,13651
95004,13652
108056,13653
7528,13654
51304,13655
3023,13656
84234,13657
33321,13658
72424,13659
62974,13660
55391,13661
7917,13662
26989,13663
38583,13664
43177,13665
43289,13666
54605,13667
66152,13668
66365,13669
70048,13670
81312,13671
88697,13672
6841,13673
88814,13674
34375,13675
78308,13676
91908,13677
111762,13678
6604,13679
48193,13680
7052,13681
1915,13682
61961,13683
1501,13684
7622,13685
44719,13686
46231,13687
57038,13688
106542,13689
55112,13690
4652,13691
5149,13692
5761,13693
5934,13694
6103,13695
6520,13696
6655,13697
6766,13698
6923,13699
7200,13700
7239,13701
7273,13702
7719,13703
7723,13704
7890,13705
8118,13706
8238,13707
8634,13708
8649,13709
8716,13710
8745,13711
8850,13712
8876,13713
8890,13714
8897,13715
26112,13716
30942,13717
30981,13718
69310,13719
72178,13720
75345,13721
83184,13722
655,13723
4269,13724
72224,13725
81646,13726
84857,13727
27347,13728
101997,13729
129354,13730
5424,13731
53352,13732
117849,13733
26043,13734
50942,13735
74438,13736
75404,13737
78655,13738
84834,13739
5160,13740
50944,13741
103549,13742
65738,13743
74864,13744
88879,13745
5133,13746
96664,13747
109364,13748
32013,13749
25801,13750
31645,13751
73981,13752
74870,13753
74886,13754
1139,13755
31053,13756
3574,13757
3665,13758
3962,13759
3280,13760
3939,13761
6897,13762
5740,13763
7774,13764
50153,13765
114713,13766
3899,13767
55417,13768
3443,13769
64577,13770
73824,13771
27454,13772
4953,13773
5126,13774
8236,13775
25878,13776
26110,13777
47615,13778
62925,13779
50271,13780
87356,13781
27564,13782
8993,13783
51185,13784
3887,13785
72929,13786
40617,13787
71490,13788
78961,13789
25946,13790
79467,13791
87806,13792
97455,13793
79594,13794
105325,13795
109042,13796
4180,13797
4860,13798
5154,13799
5249,13800
5369,13801
5490,13802
5519,13803
5742,13804
5919,13805
6320,13806
7882,13807
7887,13808
7921,13809
7928,13810
7950,13811
45642,13812
82635,13813
89610,13814
98587,13815
3335,13816
116855,13817
84302,13818
78370,13819
3433,13820
93916,13821
119155,13822
4051,13823
73978,13824
26861,13825
27485,13826
74095,13827
64236,13828
95296,13829
130490,13830
91762,13831
6532,13832
114760,13833
26327,13834
4985,13835
5320,13836
54768,13837
54872,13838
59435,13839
62729,13840
64652,13841
71821,13842
73499,13843
77665,13844
77820,13845
77983,13846
79884,13847
80740,13848
85268,13849
94480,13850
97462,13851
99822,13852
101938,13853
107022,13854
126591,13855
80844,13856
94556,13857
57530,13858
32705,13859
43934,13860
72960,13861
74428,13862
84502,13863
7625,13864
27862,13865
60544,13866
81031,13867
95494,13868
103867,13869
105257,13870
116155,13871
71653,13872
8935,13873
25965,13874
68685,13875
4698,13876
60133,13877
7187,13878
121545,13879
8237,13880
34767,13881
6325,13882
5786,13883
5626,13884
52730,13885
5207,13886
44494,13887
6912,13888
8626,13889
25881,13890
25950,13891
68892,13892
97196,13893
85360,13894
87872,13895
6033,13896
80324,13897
2452,13898
83758,13899
1724,13900
58111,13901
89554,13902
42698,13903
69666,13904
78268,13905
78646,13906
85783,13907
91448,13908
71374,13909
95067,13910
107380,13911
112303,13912
116271,13913
64906,13914
26130,13915
92606,13916
55408,13917
90434,13918
5366,13919
6135,13920
2878,13921
77672,13922
5474,13923
6406,13924
6742,13925
7704,13926
8267,13927
25913,13928
26410,13929
26494,13930
26849,13931
26889,13932
31975,13933
37976,13934
39474,13935
40578,13936
42856,13937
44674,13938
47980,13939
48150,13940
48268,13941
60384,13942
60825,13943
70500,13944
73460,13945
77731,13946
77944,13947
78438,13948
79498,13949
79723,13950
79800,13951
80816,13952
81366,13953
81371,13954
82022,13955
83059,13956
83601,13957
84444,13958
85016,13959
86151,13960
86436,13961
86449,13962
88971,13963
90061,13964
90243,13965
90341,13966
91206,13967
101241,13968
101479,13969
103273,13970
5186,13971
5211,13972
128846,13973
128848,13974
128852,13975
128854,13976
57854,13977
70831,13978
109596,13979
26343,13980
33424,13981
52572,13982
60243,13983
90744,13984
93950,13985
94394,13986
95837,13987
6456,13988
7953,13989
8203,13990
61301,13991
25890,13992
54580,13993
55373,13994
86066,13995
108054,13996
118166,13997
80947,13998
65665,13999
103747,14000
133,14001
642,14002
654,14003
690,14004
6556,14005
25964,14006
63391,14007
63768,14008
64283,14009
65796,14010
27215,14011
7565,14012
8821,14013
60688,14014
60946,14015
26858,14016
48901,14017
100509,14018
115708,14019
120853,14020
126090,14021
89490,14022
104803,14023
26774,14024
44717,14025
46108,14026
98963,14027
105709,14028
8735,14029
89620,14030
78103,14031
89321,14032
108202,14033
60405,14034
79536,14035
43007,14036
54254,14037
67316,14038
68515,14039
69687,14040
72027,14041
96638,14042
55292,14043
69469,14044
5260,14045
5698,14046
3542,14047
72672,14048
79912,14049
7113,14050
100799,14051
2623,14052
6004,14053
32345,14054
32600,14055
30767,14056
78913,14057
95973,14058
27692,14059
62153,14060
5709,14061
1524,14062
51,14063
106506,14064
5631,14065
69421,14066
68201,14067
74434,14068
2030,14069
72340,14070
7278,14071
96834,14072
100540,14073
101891,14074
116002,14075
25864,14076
74857,14077
3314,14078
97234,14079
69729,14080
3291,14081
7315,14082
85273,14083
95941,14084
103521,14085
104266,14086
107735,14087
117123,14088
117364,14089
51103,14090
31494,14091
98367,14092
1782,14093
49926,14094
58003,14095
79936,14096
108488,14097
46457,14098
91483,14099
110407,14100
128488,14101
6647,14102
88901,14103
7411,14104
91844,14105
26871,14106
74512,14107
107304,14108
107306,14109
112809,14110
8382,14111
8383,14112
7764,14113
32797,14114
52927,14115
72899,14116
79207,14117
7148,14118
93842,14119
103863,14120
103986,14121
130980,14122
31619,14123
82928,14124
91591,14125
5652,14126
5887,14127
89194,14128
98570,14129
102107,14130
104644,14131
104721,14132
107368,14133
6494,14134
26512,14135
27451,14136
44421,14137
49746,14138
69299,14139
71350,14140
79596,14141
99444,14142
99695,14143
100906,14144
101431,14145
101969,14146
102557,14147
106306,14148
110627,14149
111287,14150
111387,14151
91515,14152
98241,14153
99441,14154
105928,14155
110871,14156
111993,14157
114933,14158
26431,14159
2591,14160
8902,14161
26734,14162
30977,14163
32076,14164
34645,14165
31195,14166
121184,14167
5864,14168
5831,14169
31881,14170
52938,14171
105254,14172
8659,14173
84957,14174
89388,14175
4986,14176
5703,14177
6145,14178
6497,14179
7246,14180
8744,14181
8822,14182
8856,14183
32174,14184
34643,14185
63310,14186
70121,14187
70880,14188
6632,14189
7900,14190
26134,14191
60223,14192
61742,14193
77829,14194
85190,14195
2246,14196
79410,14197
128594,14198
128624,14199
6839,14200
98,14201
6010,14202
31664,14203
85298,14204
86721,14205
96415,14206
100169,14207
106165,14208
107910,14209
117549,14210
5091,14211
26764,14212
71700,14213
8962,14214
27544,14215
67869,14216
74446,14217
67354,14218
98013,14219
5306,14220
34579,14221
6913,14222
31158,14223
75994,14224
70970,14225
31606,14226
43571,14227
107702,14228
36373,14229
55705,14230
61018,14231
70659,14232
99279,14233
100010,14234
91888,14235
8381,14236
8825,14237
7332,14238
69211,14239
100581,14240
111251,14241
85106,14242
95508,14243
887,14244
1568,14245
75408,14246
76153,14247
8129,14248
26160,14249
26529,14250
82739,14251
91355,14252
106986,14253
7192,14254
25748,14255
2258,14256
25746,14257
6278,14258
111460,14259
8168,14260
66614,14261
105011,14262
105089,14263
69442,14264
94412,14265
95014,14266
97280,14267
97699,14268
107024,14269
110970,14270
62796,14271
99502,14272
6445,14273
65740,14274
26684,14275
52831,14276
98607,14277
105703,14278
90413,14279
103030,14280
105420,14281
108689,14282
111544,14283
117871,14284
74426,14285
96304,14286
27765,14287
26933,14288
47237,14289
56456,14290
56693,14291
69981,14292
83180,14293
90592,14294
96919,14295
97046,14296
103474,14297
91540,14298
90476,14299
93014,14300
5274,14301
8572,14302
32074,14303
80505,14304
60827,14305
76108,14306
